Id,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,modularity_class,X,Y
https://en.wikipedia.org/wiki/Economic_history,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-371.598389,-403.656311
https://en.wikipedia.org/wiki/Chlorofluorocarbon,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-302.682312,271.742096
https://en.wikipedia.org/wiki/Aviation,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-433.67865,-186.56543
https://en.wikipedia.org/wiki/Environmental_regulations,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-197.731812,404.406769
https://en.wikipedia.org/wiki/Environmental_standard,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-219.031342,-426.756561
https://en.wikipedia.org/wiki/Immigration,2,0,2,2,0,2,0,0,0,0,0.000308,0,0.000267,2,325.508362,-82.787018
https://en.wikipedia.org/wiki/Martin_Wolf,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-315.282257,417.299225
https://en.wikipedia.org/wiki/Smartphones,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-104.015381,-379.124878
https://en.wikipedia.org/wiki/Battle_of_Seattle,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-242.728943,447.605316
https://en.wikipedia.org/wiki/Global_civil_society,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-452.676514,-476.448547
https://en.wikipedia.org/wiki/Global_warming,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-249.622375,-411.374512
https://en.wikipedia.org/wiki/Perception,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,97.511841,365.405792
https://en.wikipedia.org/wiki/Expansionism,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,482.167175,175.434601
https://en.wikipedia.org/wiki/Imperialism,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-241.167328,-214.375854
https://en.wikipedia.org/wiki/Age_of_Discovery,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,123.71875,346.093048
https://en.wikipedia.org/wiki/Albert_Camus,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,2.257754,-383.94278
https://en.wikipedia.org/wiki/Low-cost_carrier,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-56.041897,-118.659424
https://en.wikipedia.org/wiki/Military_globalization,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-470.401367,351.324066
https://en.wikipedia.org/wiki/Agricultural_subsidy,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,323.706299,330.996246
https://en.wikipedia.org/wiki/Saskia_Sassen,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,317.069946,-67.873444
https://en.wikipedia.org/wiki/Socrates,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,475.676697,493.989716
https://en.wikipedia.org/wiki/Jean-Paul_Sartre,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,85.519714,-403.312714
https://en.wikipedia.org/wiki/Triangular_trade,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-285.554138,-422.262756
https://en.wikipedia.org/wiki/AIDS,2,0,2,2,0,2,0,0,0,0,0.000306,0,0.000262,6,225.433472,-295.361115
https://en.wikipedia.org/wiki/Bretton_Woods_Conference,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,308.898743,-347.38382
https://en.wikipedia.org/wiki/War,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,158.920898,118.356049
https://en.wikipedia.org/wiki/Gross_national_income,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-80.62323,338.580109
https://en.wikipedia.org/wiki/Social_movement_organization,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,356.24408,-61.364437
https://en.wikipedia.org/wiki/Business_process_outsourcing,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,372.7323,13.495517
https://en.wikipedia.org/wiki/Brookings_Institution,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-258.950623,134.794342
https://en.wikipedia.org/wiki/International_Society_for_Ecology_and_Culture,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,60.721378,216.570953
https://en.wikipedia.org/wiki/Precarious_work,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,16.315432,-116.33139
https://en.wikipedia.org/wiki/Free_The_Children,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-439.358734,335.287811
https://en.wikipedia.org/wiki/United_States%E2%80%93Korea_Free_Trade_Agreement,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-477.868286,237.662323
https://en.wikipedia.org/wiki/Existentialists,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,171.847351,110.530914
https://en.wikipedia.org/wiki/World_Federalist_Movement/Institute_for_Global_Policy,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-403.225311,78.906525
https://en.wikipedia.org/wiki/Social_networking_service,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-62.239986,-27.842772
https://en.wikipedia.org/wiki/Skype,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,54.147526,184.75528
https://en.wikipedia.org/wiki/Human_migration,2,0,2,2,0,2,0,0,0,0,0.000466,0,0.000259,6,380.198425,-273.97171
https://en.wikipedia.org/wiki/Mormonism,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,313.50415,-370.74173
https://en.wikipedia.org/wiki/Worldbeat,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-388.645111,-346.426788
https://en.wikipedia.org/wiki/Scramble_for_Africa,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-78.522614,-324.085968
https://en.wikipedia.org/wiki/Thirty_Years%27_War,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-291.549408,-343.764313
https://en.wikipedia.org/wiki/Natural_environment,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-308.216034,-221.07843
https://en.wikipedia.org/wiki/Ferdinand_T%C3%B6nnies,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,237.088806,-320.299774
https://en.wikipedia.org/wiki/NATO,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,454.580078,303.312836
https://en.wikipedia.org/wiki/Alexandria,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-408.4505,286.578949
https://en.wikipedia.org/wiki/Global_city,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,455.293152,98.761871
https://en.wikipedia.org/wiki/Accessible_tourism,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,383.745422,-88.717773
https://en.wikipedia.org/wiki/Trade_barrier,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-228.143799,117.530914
https://en.wikipedia.org/wiki/Norbert_Elias,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,457.285339,27.083467
https://en.wikipedia.org/wiki/George_Herbert_Mead,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-270.375458,-146.072052
https://en.wikipedia.org/wiki/Corporate_entities,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,229.069031,182.927826
https://en.wikipedia.org/wiki/Population_growth,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,184.853638,500.813751
https://en.wikipedia.org/wiki/Silk_Road,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-31.938169,-373.675018
https://en.wikipedia.org/wiki/Classical_liberals,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-279.52951,368.11087
https://en.wikipedia.org/wiki/Economic_expansion,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,309.376526,18.70273
https://en.wikipedia.org/wiki/Steam_locomotive,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,251.972046,288.930939
https://en.wikipedia.org/wiki/Human_Development_Report,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,-228.485168,-429.109863
https://en.wikipedia.org/wiki/The_Corporation_(2003_film),1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,276.634705,450.851654
https://en.wikipedia.org/wiki/Happy_Planet_Index,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,295.597229,-221.064606
https://en.wikipedia.org/wiki/Transport,1,0,1,1,0,1,0,0,0,0,0.000299,0,0.000258,2,15.821841,333.036163
https://en.wikipedia.org/wiki/Distance_education,2,0,2,2,0,2,0,0,0,0,0.000014,0,0.000278,0,-142.361877,-175.745941
https://en.wikipedia.org/wiki/Health_inequality,1,0,1,1,0,1,0,0,0,0,0.000008,0,0.000267,0,-1.972593,204.305573
https://en.wikipedia.org/wiki/COVID-19_vaccine,1,0,1,1,0,1,0,0,0,0,0.000008,0,0.000267,0,18.397768,-382.857391
https://en.wikipedia.org/wiki/World_Institute_for_Development_Economics_Research,1,0,1,1,0,1,0,0,0,0,0.000008,0,0.000267,0,209.394287,-57.064114
https://en.wikipedia.org/wiki/Pfizer%E2%80%93BioNTech_COVID-19_vaccine,1,0,1,1,0,1,0,0,0,0,0.000008,0,0.000267,0,-129.929138,408.980072
https://en.wikipedia.org/wiki/Sputnik_V_COVID-19_vaccine,1,0,1,1,0,1,0,0,0,0,0.000008,0,0.000267,0,-201.200378,-224.133118
https://en.wikipedia.org/wiki/Moderna_COVID-19_vaccine,1,0,1,1,0,1,0,0,0,0,0.000008,0,0.000267,0,215.046936,-124.019318
https://en.wikipedia.org/wiki/Sinopharm_BIBP_COVID-19_vaccine,1,0,1,1,0,1,0,0,0,0,0.000008,0,0.000267,0,466.198792,-96.826813
https://en.wikipedia.org/wiki/Janssen_COVID-19_vaccine,1,0,1,1,0,1,0,0,0,0,0.000008,0,0.000267,0,-30.79553,-413.850983
https://en.wikipedia.org/wiki/COVID-19_lockdowns,2,0,2,2,0,2,0,0,0,0,0.000562,0,0.000268,0,85.772644,-126.937042
https://en.wikipedia.org/wiki/COVID-19,3,0,3,3,0,3,0,0,0,0,0.000254,0,0.000273,0,-279.321716,-198.871307
https://en.wikipedia.org/wiki/Reform_and_Opening_Up,1,0,1,1,0,1,0,0,0,0,0.000008,0,0.000267,0,-180.476196,3.332705
https://en.wikipedia.org/wiki/Economic_history_of_China_(1949%E2%80%93present),1,0,1,1,0,1,0,0,0,0,0.000008,0,0.000267,0,94.764526,-364.076569
https://en.wikipedia.org/wiki/The_poverty_line,1,0,1,1,0,1,0,0,0,0,0.000008,0,0.000267,0,-37.680752,107.121796
https://en.wikipedia.org/wiki/Costa_Rica,1,0,1,1,0,1,0,0,0,0,0.000008,0,0.000267,0,76.605591,-297.989471
https://en.wikipedia.org/wiki/El_Salvador,2,0,2,2,0,2,0,0,0,0,0.000055,0,0.000268,0,25.977724,273.97287
https://en.wikipedia.org/wiki/Health_care_in_the_United_States,1,0,1,1,0,1,0,0,0,0,0.000008,0,0.000267,0,-274.476227,493.153351
https://en.wikipedia.org/wiki/Power_elite,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,117.853149,481.620514
https://en.wikipedia.org/wiki/Proletariat,3,0,3,3,0,3,0,0,0,0,0.000064,0,0.000277,1,-221.652466,-61.738949
https://en.wikipedia.org/wiki/Intervening_variable,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,498.465332,369.59201
https://en.wikipedia.org/wiki/Independent_variable#Independent_variable,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,483.80304,-258.069977
https://en.wikipedia.org/wiki/Gaetano_Mosca,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,313.08197,-407.379333
https://en.wikipedia.org/wiki/Life_chances,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,-363.981506,360.843597
https://en.wikipedia.org/wiki/Conflict_theory,2,0,2,2,0,2,0,0,0,0,0.000058,0,0.000262,1,-116.243103,-209.965698
https://en.wikipedia.org/wiki/Three-component_theory_of_stratification,2,0,2,2,0,2,0,0,0,0,0.000036,0,0.000275,0,182.415833,-277.006805
https://en.wikipedia.org/wiki/Ralf_Dahrendorf,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,-378.818756,356.696503
https://en.wikipedia.org/wiki/Bourgeoisie,3,0,3,3,0,3,0,0,0,0,0.000067,0,0.000274,1,-30.258696,86.724274
https://en.wikipedia.org/wiki/C._Wright_Mills,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,-430.194153,-118.257965
https://en.wikipedia.org/wiki/Social_order,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,161.712891,-242.100647
https://en.wikipedia.org/wiki/Lumpenproletariat,2,0,2,2,0,2,0,0,0,0,0.000035,0,0.000276,1,-164.955261,333.262421
https://en.wikipedia.org/wiki/Marxism,5,0,5,5,0,5,0,0,0,0,0.000277,0,0.000279,1,-387.262024,-263.990295
https://en.wikipedia.org/wiki/Social_structure,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,-342.029053,-189.739929
https://en.wikipedia.org/wiki/Power_(social_and_political),1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,14.383487,-256.144409
https://en.wikipedia.org/wiki/Job,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,-299.232239,-42.393673
https://en.wikipedia.org/wiki/Mode_of_production,2,0,2,2,0,2,0,0,0,0,0.000058,0,0.000262,1,-55.245052,-489.54541
https://en.wikipedia.org/wiki/Relations_of_production,2,0,2,2,0,2,0,0,0,0,0.000058,0,0.000262,1,185.299683,-54.600704
https://en.wikipedia.org/wiki/Communist,2,0,2,2,0,2,0,0,0,0,0.000035,0,0.000276,1,45.668949,-376.873016
https://en.wikipedia.org/wiki/Friedrich_Engels,4,0,4,4,0,4,0,0,0,0,0.000062,0,0.000274,8,-112.480377,251.034698
https://en.wikipedia.org/wiki/Causality,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,428.479492,-257.755096
https://en.wikipedia.org/wiki/Talcott_Parsons,5,0,5,5,0,5,0,0,0,0,0.000119,0,0.000276,3,-367.970947,350.464752
https://en.wikipedia.org/wiki/Ethnicity,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,66.645264,480.922638
https://en.wikipedia.org/wiki/Semi-periphery_countries,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,-146.038452,-175.46463
https://en.wikipedia.org/wiki/Petite_bourgeoisie,2,0,2,2,0,2,0,0,0,0,0.000038,0,0.000273,1,371.602234,-208.036652
https://en.wikipedia.org/wiki/Patriarchal,3,0,3,3,0,3,0,0,0,0,0.000087,0,0.000265,7,-0.540555,316.955231
https://en.wikipedia.org/wiki/Egalitarian,2,0,2,2,0,2,0,0,0,0,0.000033,0,0.000264,8,368.230469,275.666962
https://en.wikipedia.org/wiki/Global_workforce,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,21.366213,242.365265
https://en.wikipedia.org/wiki/Structural_functionalism,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,-112.816193,424.643219
https://en.wikipedia.org/wiki/Race_(human_categorization),3,0,3,3,0,3,0,0,0,0,0.000051,0,0.000269,13,-6.641049,136.140045
https://en.wikipedia.org/wiki/Hunter-gatherer,4,0,4,4,0,4,0,0,0,0,0.000043,0,0.000275,8,-26.426085,455.562592
https://en.wikipedia.org/wiki/Skull_and_Bones,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,-86.404724,61.96793
https://en.wikipedia.org/wiki/Sociology,6,0,6,6,0,6,0,0,0,0,0.000146,0,0.000277,3,274.980408,42.816807
https://en.wikipedia.org/wiki/Political_system,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,98.053162,-451.080536
https://en.wikipedia.org/wiki/Capitalist,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,-483.517487,-34.649197
https://en.wikipedia.org/wiki/Social_group,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,174.090759,116.628693
https://en.wikipedia.org/wiki/Gift_economy,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,296.385376,405.464691
https://en.wikipedia.org/wiki/Peasant,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,-423.642487,-434.62442
https://en.wikipedia.org/wiki/Underclass,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,343.541443,397.176361
https://en.wikipedia.org/wiki/Mathematical_model,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,-379.962646,-142.727783
https://en.wikipedia.org/wiki/Culture,2,0,2,2,0,2,0,0,0,0,0.000033,0,0.000264,8,65.642334,-288.227875
https://en.wikipedia.org/wiki/False_consciousness,2,0,2,2,0,2,0,0,0,0,0.000058,0,0.000262,1,-319.491882,-404.581268
https://en.wikipedia.org/wiki/Feudal,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,-312.41568,289.46225
https://en.wikipedia.org/wiki/Gender_roles,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,-256.149017,-180.190155
https://en.wikipedia.org/wiki/Division_of_labor,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,-470.013,178.59903
https://en.wikipedia.org/wiki/Differentiation_(sociology),1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,-390.752655,81.936676
https://en.wikipedia.org/wiki/Matriarchal,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,10.170352,-172.298981
https://en.wikipedia.org/wiki/Davis%E2%80%93Moore_hypothesis,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,322.15033,-465.557892
https://en.wikipedia.org/wiki/Core_countries,2,0,2,2,0,2,0,0,0,0,0.000072,0,0.000264,1,-238.626556,490.569427
https://en.wikipedia.org/wiki/Lewis_Henry_Morgan,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,-3.779447,77.852631
https://en.wikipedia.org/wiki/Tribe,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,-139.276489,451.068939
https://en.wikipedia.org/wiki/Nobility,2,0,2,2,0,2,0,0,0,0,0.000033,0,0.000275,1,42.36768,443.323456
https://en.wikipedia.org/wiki/Minority_group,3,0,3,3,0,3,0,0,0,0,0.000134,0,0.000279,0,-467.559296,-248.313446
https://en.wikipedia.org/wiki/Interdependence,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,-35.160152,458.497772
https://en.wikipedia.org/wiki/Covert_racism,1,0,1,1,0,1,0,0,0,0,0.000029,0,0.000261,1,-150.008911,118.769012
https://en.wikipedia.org/wiki/Wage_discrimination,2,0,2,2,0,2,0,0,0,0,0.000062,0,0.000262,1,307.155151,-357.005341
https://en.wikipedia.org/wiki/Great_Gatsby_curve,1,0,1,1,0,1,0,0,0,0,0.000007,0,0.000271,0,-100.623413,-182.619446
https://en.wikipedia.org/wiki/Status_attainment,1,0,1,1,0,1,0,0,0,0,0.000007,0,0.000271,0,34.771671,-289.294647
https://en.wikipedia.org/wiki/American_Dream,1,0,1,1,0,1,0,0,0,0,0.000007,0,0.000271,0,-414.523193,240.009613
https://en.wikipedia.org/wiki/Cultural_capital,1,0,1,1,0,1,0,0,0,0,0.000007,0,0.000271,0,-373.25766,-482.010071
https://en.wikipedia.org/wiki/Class_struggle,1,0,1,1,0,1,0,0,0,0,0.000006,0,0.000272,1,-235.6651,135.894318
https://en.wikipedia.org/wiki/Dictatorship_of_the_proletariat,2,0,2,2,0,2,0,0,0,0,0.000035,0,0.000273,1,415.204163,490.032257
https://en.wikipedia.org/wiki/Labour_power,2,0,2,2,0,2,0,0,0,0,0.000035,0,0.000273,1,-333.494202,-478.476044
https://en.wikipedia.org/wiki/Proletarianization,1,0,1,1,0,1,0,0,0,0,0.000006,0,0.000272,1,259.402222,-417.97583
https://en.wikipedia.org/wiki/German_Peasants%27_War,1,0,1,1,0,1,0,0,0,0,0.000006,0,0.000272,1,-359.938232,477.913727
https://en.wikipedia.org/wiki/The_Communist_Manifesto,2,0,2,2,0,2,0,0,0,0,0.000035,0,0.000273,1,470.05011,387.513763
https://en.wikipedia.org/wiki/Labour_economics,2,0,2,2,0,2,0,0,0,0,0.00056,0,0.000273,1,86.576782,236.538116
https://en.wikipedia.org/wiki/E._P._Thompson,2,0,2,2,0,2,0,0,0,0,0.000035,0,0.000273,1,10.180911,93.16745
https://en.wikipedia.org/wiki/Sexual_orientation,6,0,6,6,0,6,0,0,0,0,0.000032,0,0.000282,13,89.387878,183.349213
https://en.wikipedia.org/wiki/Implicit-association_test,2,0,2,2,0,2,0,0,0,0,0.000012,0,0.000265,13,390.24292,-402.641144
https://en.wikipedia.org/wiki/The_Nature_of_Prejudice,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,-359.341736,-330.907593
https://en.wikipedia.org/wiki/Contact_hypothesis,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,348.048096,259.412201
https://en.wikipedia.org/wiki/Homophobia,2,0,2,2,0,2,0,0,0,0,0.000011,0,0.00027,13,-437.757141,-195.825775
https://en.wikipedia.org/wiki/Lene_Auestad,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,358.280334,426.991425
https://en.wikipedia.org/wiki/Integrated_threat_theory,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,185.0849,-262.376617
https://en.wikipedia.org/wiki/Antisemitism,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,251.623962,101.040192
https://en.wikipedia.org/wiki/Thomas_F._Pettigrew_(sociologist),1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,-397.152618,272.22702
https://en.wikipedia.org/wiki/Social_dominance_theory,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,-259.826324,-159.156219
https://en.wikipedia.org/wiki/Realistic_conflict_theory,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,-152.289917,51.712193
https://en.wikipedia.org/wiki/Symbolic_racism,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,443.638977,286.194366
https://en.wikipedia.org/wiki/Biphobia,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,-350.259583,-29.117826
https://en.wikipedia.org/wiki/In-group_favoritism,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,89.95752,479.309296
https://en.wikipedia.org/wiki/Authoritarian_personality,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,-464.02887,-94.094238
https://en.wikipedia.org/wiki/Homosexuality,5,0,5,5,0,5,0,0,0,0,0.000022,0,0.000287,13,-75.716858,-493.936859
https://en.wikipedia.org/wiki/Psychopathy,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,-98.703491,339.497894
https://en.wikipedia.org/wiki/Empathy,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,1.917056,-155.740509
https://en.wikipedia.org/wiki/Evolutionary_psychologists,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,340.523315,-35.48312
https://en.wikipedia.org/wiki/Heterosexual_privilege,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,-36.399837,206.082611
https://en.wikipedia.org/wiki/Scientific_racism,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,-30.609343,-110.454468
https://en.wikipedia.org/wiki/Social_identity_theory,2,0,2,2,0,2,0,0,0,0,0.00001,0,0.000266,13,95.68866,-407.467377
https://en.wikipedia.org/wiki/Cognitive_dissonance,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,-317.900848,-358.69046
https://en.wikipedia.org/wiki/Bisexuality,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,-36.916225,-260.437256
https://en.wikipedia.org/wiki/Elisabeth_Young-Bruehl,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,293.865906,-238.672363
https://en.wikipedia.org/wiki/Scapegoating,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,-330.609314,128.799652
https://en.wikipedia.org/wiki/Elliot_Aronson,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,299.248901,427.976166
https://en.wikipedia.org/wiki/Black_and_white_thinking,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,-153.368378,260.144562
https://en.wikipedia.org/wiki/Narcissism,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,-459.539215,200.190155
https://en.wikipedia.org/wiki/Accent_(sociolinguistics),2,0,2,2,0,2,0,0,0,0,0.000011,0,0.00027,13,-194.060181,-60.786251
https://en.wikipedia.org/wiki/Heterosexuality,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,424.61853,-324.688263
https://en.wikipedia.org/wiki/Anthropology,2,0,2,2,0,2,0,0,0,0,0.00001,0,0.000266,13,-108.98642,-80.506104
https://en.wikipedia.org/wiki/Race_(human_classification),1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,454.852173,-418.864044
https://en.wikipedia.org/wiki/Self-concept,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,-32.290005,357.250031
https://en.wikipedia.org/wiki/Jigsaw_(teaching_technique),1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,-252.578064,-419.006958
https://en.wikipedia.org/wiki/Out-group_homogeneity,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000263,13,156.010193,186.638397
https://en.wikipedia.org/wiki/Ralph_Linton,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000299,1,-104.529541,-139.254517
https://en.wikipedia.org/wiki/Roles,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000299,1,364.689758,-296.858673
https://en.wikipedia.org/wiki/Upper-middle_class,1,0,1,1,0,1,0,0,0,0,0.000003,0,0.000271,1,9.762698,387.867157
https://en.wikipedia.org/wiki/Old_money,1,0,1,1,0,1,0,0,0,0,0.000003,0,0.000271,1,-75.621918,355.353607
https://en.wikipedia.org/wiki/Landed_gentry,1,0,1,1,0,1,0,0,0,0,0.000003,0,0.000271,1,17.742556,-414.689606
https://en.wikipedia.org/wiki/Nouveau_riche,1,0,1,1,0,1,0,0,0,0,0.000003,0,0.000271,1,-368.705505,-11.683805
https://en.wikipedia.org/wiki/Plutocracy#United_States,1,0,1,1,0,1,0,0,0,0,0.000003,0,0.000271,1,334.462708,46.657078
https://en.wikipedia.org/wiki/Aristocracy_(class),1,0,1,1,0,1,0,0,0,0,0.000003,0,0.000271,1,-188.202148,-443.9953
https://en.wikipedia.org/wiki/Wealth_in_the_United_States,1,0,1,1,0,1,0,0,0,0,0.000003,0,0.000271,1,-167.580322,-165.912811
https://en.wikipedia.org/wiki/Szlachta,1,0,1,1,0,1,0,0,0,0,0.000003,0,0.000271,1,-403.010376,-373.753906
https://en.wikipedia.org/wiki/Aristocracy,1,0,1,1,0,1,0,0,0,0,0.000003,0,0.000271,1,-367.946808,-153.010284
https://en.wikipedia.org/wiki/Social_role,3,0,3,3,0,3,0,0,0,0,0.00002,0,0.000296,1,456.96167,-161.749756
https://en.wikipedia.org/wiki/Status_characteristics_theory,1,0,1,1,0,1,0,0,0,0,0.000002,0,0.000291,1,-389.354248,-273.42337
https://en.wikipedia.org/wiki/Master_status,2,0,2,2,0,2,0,0,0,0,0.000002,0,0.000378,1,185.881042,-158.893036
